id,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
5679501310,1210,900,1956,0,98108,47.567,-122.318,1660,4800
3935900005,1980,760,1953,0,98125,47.7117,-122.278,2790,10027
3726800285,880,190,1917,0,98144,47.5726,-122.308,1160,3600
1183000005,1180,500,1940,0,98118,47.5536,-122.286,1400,4900
5469502780,2260,0,1975,0,98042,47.3767,-122.161,2650,13650
9185700440,3690,2170,1907,0,98112,47.6287,-122.287,4150,7200
629600130,2380,0,1977,0,98075,47.5834,-122.001,2250,34794
9178601660,3320,0,2004,0,98103,47.6542,-122.331,2330,4040
2191600780,1050,0,1984,0,98003,47.2887,-122.299,1550,9600
7852180430,2070,0,2004,0,98065,47.531,-121.854,2340,4067
8155820080,1790,0,1992,0,98056,47.5055,-122.189,1400,7203
5248800440,840,0,1942,0,98108,47.5531,-122.307,1100,4000
9818700430,990,0,1948,0,98122,47.6051,-122.298,1490,4000
425079099,3180,940,1994,0,98014,47.6804,-121.913,2770,64033
5127000670,1620,0,1966,0,98059,47.4749,-122.155,1660,10200
6341000221,1340,0,1942,0,98146,47.4905,-122.343,1410,9721
7231501665,1500,0,1925,0,98055,47.4768,-122.206,1330,5750
5014000225,1300,0,1950,0,98116,47.5697,-122.395,1240,6731
4401200130,3100,0,1999,0,98052,47.6858,-122.107,3140,9028
1558500050,2200,1180,1999,0,98019,47.7462,-121.978,2060,6548
8899000050,1450,1210,1977,0,98055,47.4558,-122.212,1870,9030
2877102846,1100,600,1924,0,98117,47.6784,-122.361,1700,3750
7280300080,1240,600,1972,0,98177,47.7762,-122.384,2010,9100
3624039073,890,0,1941,0,98126,47.5311,-122.373,950,5200
3271300345,1580,1220,1953,2010,98199,47.6493,-122.413,2580,5800
6190701483,1340,670,1957,0,98133,47.7496,-122.355,1500,8400
414100630,1380,0,1965,0,98133,47.7479,-122.343,1440,7473
7686202275,1210,0,1954,0,98198,47.4211,-122.314,1430,8000
5113260170,1280,0,1991,0,98038,47.3889,-122.048,1290,7514
2421059090,3670,420,1979,0,98092,47.2964,-122.116,2430,142005
2770601734,1180,400,1925,0,98199,47.6505,-122.384,1560,1601
4222310290,1140,770,1973,0,98003,47.3493,-122.306,1540,7826
5016001060,1210,530,1994,0,98112,47.622,-122.3,1640,2500
5445300050,1130,0,1930,0,98117,47.6845,-122.375,1330,4445
7370600020,1130,840,1950,0,98177,47.7213,-122.365,2280,8540
5127000470,1280,500,1981,0,98059,47.4762,-122.156,1710,9790
1330250010,1670,0,1992,0,98030,47.3802,-122.207,2290,7859
1898600050,1360,0,1968,0,98023,47.3168,-122.401,1180,9611
9561100010,1290,550,1971,0,98133,47.7586,-122.342,2160,7990
9524100050,1255,0,2010,0,98103,47.6958,-122.343,1010,1038
2212200500,1240,600,1976,0,98031,47.3933,-122.188,1980,7350
5416500680,2960,0,2005,0,98038,47.3596,-122.04,2570,5012
6412600005,1430,0,1948,0,98125,47.7197,-122.328,1540,7232
2024069008,4050,1940,2002,0,98027,47.5554,-122.077,3330,14810
2195700050,3480,0,1988,0,98072,47.7391,-122.102,2930,39400
1437580480,4260,0,2005,0,98074,47.611,-121.992,4020,7528
2796100680,1080,740,1979,0,98031,47.4058,-122.177,1820,7500
7203102140,1290,0,2008,0,98053,47.6972,-122.025,1290,2482
40000235,2130,0,2013,0,98168,47.4726,-122.282,1500,11810
2946000285,1170,0,1957,0,98198,47.4229,-122.324,1440,9800
6848200221,1350,380,2009,0,98102,47.6224,-122.326,1830,3300
952004725,880,0,1939,0,98126,47.5642,-122.379,1190,5750
7852110050,2380,0,2002,0,98065,47.5372,-121.876,2580,6832
5536100010,1330,0,1952,0,98004,47.6223,-122.208,2920,10353
5703000050,1780,0,1988,0,98045,47.4575,-121.748,2440,87120
6071800480,1220,0,1962,0,98006,47.5467,-122.173,2110,9119
1954600050,1540,950,1959,0,98023,47.336,-122.35,2790,15600
3819800280,1180,0,1984,0,98011,47.7273,-122.236,1600,10800
7300400170,2310,0,1998,0,98092,47.3321,-122.172,2480,6200
9834201100,1440,0,1972,0,98144,47.5717,-122.287,1300,4080
8850000509,1080,540,2007,0,98144,47.5892,-122.309,1660,1642
4123840470,2620,0,1991,0,98038,47.3675,-122.042,2190,7842
1150900080,3710,0,2003,0,98029,47.5596,-122.016,3040,7491
514500235,1040,0,1958,0,98005,47.5882,-122.155,1580,7200
1522059120,2480,840,1999,0,98042,47.3904,-122.154,2330,8339
2895600680,800,0,1951,0,98146,47.5119,-122.386,1190,5320
8087800480,1240,800,1963,0,98052,47.6544,-122.134,1800,8553
7931000066,980,980,1957,0,98031,47.4234,-122.212,1960,10140
5406500480,2670,0,1999,0,98075,47.5978,-122.038,2670,4410
2540820010,2930,0,2010,0,98034,47.7199,-122.246,2120,11175
3300700470,830,0,1955,0,98117,47.6929,-122.379,950,4000
8823902005,1980,310,1928,0,98105,47.664,-122.31,2870,4320
6003001760,2510,0,1907,0,98112,47.6195,-122.313,1740,1885
1432400095,1280,0,1958,0,98058,47.4491,-122.176,1170,7667
2483700095,1350,460,1952,0,98136,47.5233,-122.386,2020,6000
6600220380,2080,0,1987,0,98074,47.6288,-122.031,2030,11847
3990200020,1680,0,1991,0,98166,47.4612,-122.352,1840,9387
112900020,1660,0,2001,0,98019,47.7362,-121.967,1680,4652
8700110020,1650,0,1989,0,98030,47.3603,-122.19,1930,6666
9831200221,1280,140,2003,0,98102,47.6265,-122.323,1490,1439
8078400010,1740,500,1984,0,98074,47.6323,-122.029,1890,7875
9550200225,910,320,1927,0,98103,47.667,-122.333,1260,4488
2946001950,1260,0,1954,0,98198,47.4187,-122.323,1520,6600
3905050280,2060,0,1990,0,98029,47.5793,-122.002,1930,5264
3026059341,2190,900,1991,0,98034,47.7176,-122.214,2200,7408
7292700005,2010,1210,1959,0,98177,47.7719,-122.361,1660,8363
8856970440,2020,0,2001,0,98038,47.3848,-122.033,1930,5134
7504001440,1910,0,1976,0,98074,47.6276,-122.053,2580,12326
8068000305,1000,150,1951,0,98178,47.5075,-122.262,1340,10000
1681400010,1550,1180,1921,2007,98115,47.6737,-122.304,1860,3560
6850700670,2290,600,1906,0,98102,47.6227,-122.323,2180,2460
1546600020,1490,790,1973,0,98005,47.6362,-122.175,2100,12746
8071000050,1040,0,1922,0,98118,47.519,-122.26,1380,5700
1036000280,2040,400,1969,0,98052,47.6339,-122.096,2040,8480
5422560380,1000,720,1977,0,98052,47.6631,-122.129,1720,6136
1762600280,3430,0,1984,0,98033,47.6477,-122.183,3440,35021
5416500840,2570,0,2005,0,98038,47.3588,-122.038,2570,4933
3523069008,2320,2040,2000,0,98038,47.4375,-122.008,2410,87120
8001210170,1210,850,1978,0,98001,47.3424,-122.275,1940,7420
6806300920,3020,0,1994,0,98042,47.363,-122.127,3020,8406
9826701665,1540,800,1906,0,98122,47.6033,-122.303,1590,4200
2253200010,1210,1190,1959,0,98056,47.5112,-122.186,1760,9533
1941400080,1110,500,1968,0,98032,47.3683,-122.279,1690,11839
3317010130,1090,0,1994,0,98003,47.2613,-122.302,1660,9219
1721059230,1470,0,1975,0,98092,47.3096,-122.197,2090,16988
9328500630,1240,430,1974,0,98008,47.6413,-122.113,1910,7000
6301800020,1850,0,1991,0,98034,47.7163,-122.229,1780,9660
7855000460,2140,1800,1967,0,98006,47.5654,-122.158,3390,9360
9320350020,1920,410,2003,0,98108,47.554,-122.308,2330,5242
7849201061,2020,0,1954,0,98065,47.5223,-121.818,1440,7200
3885805640,1300,0,1960,0,98033,47.6821,-122.196,2280,7200
8960200630,1180,0,1968,0,98031,47.4233,-122.177,1760,8657
1736800920,1320,0,1966,0,98007,47.6024,-122.143,2050,7644
6152900402,1320,1200,1962,0,98155,47.7636,-122.294,1820,11000
9822700255,1680,0,1909,1998,98105,47.6604,-122.29,1950,5000
1423069102,2000,0,1968,2005,98027,47.4733,-121.994,2000,51836
5279100675,1180,0,1954,0,98027,47.5321,-122.029,1650,7121
2524049056,3330,0,1988,0,98040,47.5395,-122.242,4340,20031
4232400470,1880,0,1902,0,98112,47.6238,-122.311,1590,5400
8562740440,2210,780,2003,0,98027,47.5353,-122.066,2990,6299
8114000020,1510,0,1969,0,98059,47.5069,-122.141,1480,17800
6600780130,3110,0,1997,0,98092,47.3279,-122.191,2820,7311
5100403947,2150,0,2001,0,98115,47.6962,-122.314,2030,6380
1189000825,1200,700,1905,0,98122,47.6122,-122.298,1310,3960
3066400080,2720,0,1987,0,98074,47.6293,-122.051,2720,10020
2214800630,1560,0,1979,0,98001,47.3393,-122.259,1920,8120
4027701253,1990,0,1998,0,98155,47.7678,-122.272,2220,11627
9547205260,950,790,1930,2014,98115,47.6816,-122.31,1800,3960
9320600020,1350,780,1962,0,98031,47.4133,-122.209,1550,8596
2807100095,1510,0,1957,0,98133,47.7651,-122.339,1480,9176
8067000020,1410,690,1999,0,98178,47.5108,-122.257,1410,5650
8731980440,1560,784,1976,0,98023,47.3185,-122.377,2344,8000
5112800233,1970,0,1968,0,98058,47.4511,-122.089,1850,20160
6141600179,1470,0,1982,0,98133,47.7162,-122.349,1400,8204
8122100595,940,0,1926,0,98126,47.5375,-122.374,940,5040
5467910190,1780,0,1983,0,98042,47.367,-122.152,2750,13095
808300460,2230,0,2002,0,98019,47.7245,-121.957,2490,6300
7785350010,2400,1170,1981,0,98177,47.7475,-122.364,3140,14375
2133020020,1920,0,1990,0,98019,47.7317,-121.964,2370,15235
2588800006,1020,270,1957,0,98168,47.4853,-122.318,1770,8400
5169700022,1880,0,1980,0,98059,47.5089,-122.155,1900,7972
5416500660,2960,0,2005,0,98038,47.3597,-122.04,2750,4623
6117502745,1300,540,1952,0,98166,47.4382,-122.348,2920,15084
2624049169,1090,800,1967,0,98118,47.5396,-122.269,1750,6183
1426300842,1120,700,1964,0,98108,47.5684,-122.3,1970,6232
824059321,3610,760,2003,0,98004,47.5876,-122.204,2960,10347
126049217,1530,0,1986,0,98028,47.7655,-122.244,2100,12593
2201500185,1030,0,1954,0,98006,47.5742,-122.139,1480,12200
1972205790,2000,0,2005,0,98109,47.6476,-122.356,1560,1340
6843000080,1010,720,1962,0,98058,47.4646,-122.184,1730,9230
1442700250,3620,0,1976,0,98038,47.3711,-122.06,2590,16000
2607760680,2040,0,1995,0,98045,47.4833,-121.8,2390,9868
3523059056,1680,960,1991,0,98058,47.441,-122.125,2260,7373
1657530010,1600,0,2005,0,98056,47.4899,-122.164,1600,1700
7276100020,1480,0,1929,0,98133,47.763,-122.342,1820,7995
9828200460,700,0,1922,0,98122,47.6147,-122.3,1440,4800
9828200460,700,0,1922,0,98122,47.6147,-122.3,1440,4800
5608000840,3520,0,1993,0,98027,47.5535,-122.095,3470,11318
5422560470,1650,0,1977,0,98052,47.6638,-122.128,1750,6402
446000020,1360,0,1950,0,98115,47.6878,-122.285,1530,5790
9476200545,680,670,1944,0,98056,47.4919,-122.187,1350,6700
8648100130,1970,0,1998,0,98042,47.3627,-122.073,1980,8852
9358002232,1310,160,2003,0,98126,47.5653,-122.369,1470,2288
2212900920,1610,0,1969,0,98042,47.3281,-122.135,1220,9800
6149700380,810,0,1950,0,98133,47.7289,-122.34,1080,7200
4340000080,2820,0,1995,0,98004,47.622,-122.195,2630,7904
3751605432,1900,0,1942,0,98001,47.2738,-122.271,1430,19200
6384300020,1540,290,1973,0,98177,47.7741,-122.373,1990,7700
3450300430,1010,720,1963,0,98059,47.4996,-122.163,1650,8066
1245001763,2110,0,1977,0,98033,47.6888,-122.201,2350,8625
7853240660,3060,0,2004,0,98065,47.5401,-121.861,3140,7438
3723800414,2620,0,1983,0,98118,47.5514,-122.263,1670,5080
5104500020,1088,0,1983,0,98034,47.7094,-122.213,1098,1469
5438000080,1400,0,1964,0,98055,47.4433,-122.194,1620,10849
9498200091,1020,520,1942,0,98177,47.7044,-122.372,1380,6930
1498301213,1300,240,1998,0,98144,47.586,-122.313,1540,2875
2652500285,1790,520,1926,0,98119,47.6431,-122.359,1930,4320
5127000430,1730,0,1971,0,98059,47.4756,-122.157,1550,11211
4017110020,1470,600,1977,0,98155,47.7765,-122.276,2140,12043
3336001946,900,0,1951,0,98118,47.5273,-122.265,1175,5320
5253300387,860,0,1952,0,98133,47.7508,-122.339,1170,8000
9222400605,2070,910,1921,0,98115,47.6736,-122.323,1560,4225
9222400605,2070,910,1921,0,98115,47.6736,-122.323,1560,4225
2163300130,2740,0,1990,0,98031,47.4199,-122.183,1900,7416
8662500130,1790,0,1996,0,98030,47.3849,-122.204,1680,5320
1770000130,1330,420,1978,0,98072,47.7421,-122.089,1750,16050
1888120080,3610,0,2000,0,98075,47.5812,-121.993,3530,11783
862000020,1430,0,1954,0,98004,47.6255,-122.209,2450,10080
7199100020,1570,0,1968,0,98052,47.6916,-122.122,1610,7500
9169600275,2280,0,1932,0,98136,47.525,-122.389,2360,6000
2767601815,940,0,1916,0,98107,47.6744,-122.383,1500,5000
7853221330,2920,0,2004,0,98065,47.5333,-121.859,3100,6001
7504010780,2260,0,1976,0,98074,47.6415,-122.057,2470,11900
5015000190,1280,720,1908,0,98112,47.6283,-122.301,1680,4000
8682260470,1440,0,2005,0,98053,47.7143,-122.032,1680,6200
4122700020,2310,0,1966,0,98004,47.6395,-122.203,2810,13906
8850000285,1340,960,1904,0,98144,47.5895,-122.311,1540,3000
4174600185,1490,0,1926,0,98108,47.5577,-122.297,1820,7875
7229800430,1830,0,1989,0,98059,47.4786,-122.112,1500,25641
42000130,4440,0,2012,0,98168,47.4702,-122.275,2720,10080
4139430250,3930,1040,1992,0,98006,47.5496,-122.12,3580,13335
9834201470,840,160,2007,0,98144,47.5708,-122.288,1000,1083
4058801702,3450,1490,1953,0,98178,47.5095,-122.247,2430,9272
3363400655,1220,760,1906,0,98103,47.6809,-122.351,1280,3900
8700500020,1210,350,1964,0,98188,47.457,-122.27,2070,9600
8148600020,870,0,1948,0,98168,47.4906,-122.306,1100,8701
8651430780,840,0,1969,0,98042,47.3704,-122.08,870,5200
1432400345,1250,0,1958,0,98058,47.4522,-122.178,1188,7700
2524049148,1980,1140,1954,1997,98040,47.5389,-122.242,3330,18777
2475900840,750,0,1932,0,98024,47.5655,-121.89,1100,8777
7452500190,710,0,1950,0,98126,47.5194,-122.375,900,5050
3459000050,1620,670,1965,0,98155,47.7735,-122.273,2320,12474
2624049091,3750,0,1925,0,98118,47.5379,-122.264,3540,24293
1138000250,980,0,1969,0,98034,47.7141,-122.213,1390,7280
4399210130,1590,0,1972,0,98002,47.3177,-122.21,1750,10687
2770601365,720,220,1942,0,98199,47.6488,-122.385,1180,6000
7272000980,1150,600,1962,0,98198,47.3997,-122.313,1820,9623
1566100010,880,580,1948,0,98125,47.7009,-122.301,1530,8128
6338000592,770,770,1925,0,98105,47.67,-122.284,1510,4080
2815600305,1380,1180,1952,0,98136,47.5506,-122.395,1780,6800
561500290,1660,0,1991,0,98022,47.2559,-122.007,2070,54450
3905080280,1880,0,1993,0,98029,47.5664,-121.999,2130,5114
925069071,3500,0,1967,1990,98053,47.6745,-122.054,3250,38636
2426049174,1840,0,1993,0,98034,47.7326,-122.234,1840,7374
9407600250,1060,0,1987,0,98038,47.3897,-122.051,1080,7093
7955050170,1390,400,1973,0,98034,47.7321,-122.198,1940,7192
7224000950,810,0,1938,0,98055,47.4909,-122.203,890,4838
464001025,1820,780,2003,0,98117,47.6948,-122.395,2000,6720
5569700020,2000,1230,1973,0,98075,47.5755,-122.07,3230,13420
1310910290,2240,0,1971,0,98032,47.361,-122.281,2050,9240
5104531640,3400,0,2006,0,98038,47.3548,-122.002,3400,5672
1025039145,1940,1200,1939,1969,98199,47.6656,-122.406,3300,10080
5406500170,2780,0,2001,0,98075,47.5989,-122.039,2510,4200
1826049426,1670,650,1968,0,98133,47.7373,-122.35,2070,9575
2011000010,1370,0,1987,0,98198,47.3815,-122.313,1400,7500
9368700006,1230,1000,1959,0,98178,47.5055,-122.26,1380,6570
8016250080,1610,0,1994,0,98030,47.3661,-122.173,1610,7162
4053200285,3410,0,1990,0,98042,47.3228,-122.08,2150,21429
5411600020,2810,0,2005,0,98074,47.614,-122.041,2920,4922
847100078,1850,0,1943,2005,98059,47.4837,-122.148,2660,10650
4232903295,1790,0,1912,0,98119,47.6332,-122.362,1780,3600
7979900680,1150,0,1950,0,98155,47.7435,-122.296,1600,8146
492000532,2420,0,1914,0,98002,47.3109,-122.229,1070,4804
2310000430,1180,400,1989,0,98038,47.3564,-122.04,1470,7358
8832900780,1560,200,1959,0,98028,47.7597,-122.263,2150,12676
8832900780,1560,200,1959,0,98028,47.7597,-122.263,2150,12676
3249500020,2750,0,1993,0,98077,47.75,-122.024,2780,35862
8651442810,920,0,1978,0,98042,47.3623,-122.09,1160,4875
8564500020,960,0,1961,0,98034,47.7231,-122.229,1740,10194
3019300050,870,250,1916,0,98107,47.6684,-122.368,1470,4000
2460900020,1560,0,1907,0,98144,47.5936,-122.301,1280,3960
2698200010,980,400,1981,0,98055,47.4339,-122.192,1910,7859
104560010,1940,0,1990,0,98023,47.3063,-122.359,2060,7092
5710610430,1370,440,1973,0,98027,47.5322,-122.049,2140,10922
34000005,1100,0,1954,0,98136,47.5312,-122.392,1240,4000
7349400420,1170,810,1977,0,98002,47.3207,-122.209,1610,9272
3298300130,1340,0,1959,0,98008,47.6214,-122.119,1210,7178
7312400080,1400,280,1960,0,98126,47.5535,-122.377,1540,5000
3356404198,2060,0,1993,0,98001,47.2849,-122.251,1530,8000
2344300122,1770,850,1980,0,98004,47.5836,-122.2,2180,8931
3904901330,1610,0,1985,0,98029,47.5675,-122.019,1610,5210
7524100280,1490,0,1966,0,98198,47.3684,-122.318,1490,7689
2473390440,1540,360,1969,0,98058,47.4564,-122.162,1480,8284
2215800050,3440,0,1994,0,98053,47.6969,-122.046,3150,44431
2769602475,1130,710,1910,0,98107,47.6757,-122.362,1320,4000
9183700470,1400,930,1941,0,98030,47.3782,-122.228,2050,9000
1337800284,1880,370,1905,0,98112,47.6289,-122.309,2690,4800
3867400130,1000,1000,1958,0,98116,47.5925,-122.391,1690,4144
7856410020,1260,1750,1976,0,98006,47.5643,-122.16,3010,11612
9477730080,1150,530,1979,0,98056,47.5199,-122.184,2100,10348
3300760020,1530,0,1984,0,98033,47.6653,-122.194,2240,7201
148000440,970,0,1911,1940,98116,47.5754,-122.414,1180,5900
1708400595,1550,0,1941,0,98108,47.554,-122.306,1220,5225
9264901680,1660,0,1979,0,98023,47.3118,-122.337,1840,7673
3226079091,3680,0,1994,0,98014,47.6903,-121.929,2410,144183
2877104175,2290,920,1917,2003,98117,47.6801,-122.357,1940,5000
8843900396,1480,0,1940,0,98027,47.5378,-122.043,1510,8723
1425059193,2680,920,2005,0,98052,47.6582,-122.122,3420,9860
5694000768,1700,0,2002,0,98103,47.6598,-122.349,1560,1350
8732190460,1240,440,1978,0,98023,47.3107,-122.397,2020,8352
723099028,1550,0,1999,0,98045,47.4855,-121.698,2300,35174
4139480190,2650,1130,1999,0,98006,47.5506,-122.101,3850,11170
1133000050,1460,900,1985,0,98125,47.7201,-122.308,1590,9906
2770601462,1350,460,1997,0,98199,47.6513,-122.386,1640,1563
3630120480,2290,0,2006,0,98029,47.5551,-122.001,2340,3626
624110050,3370,0,1991,0,98077,47.7309,-122.058,3700,13129
2301400655,1090,1000,1916,0,98117,47.6802,-122.358,1760,5000
7936500190,2130,0,1955,0,98136,47.5489,-122.398,3030,28598
126039323,1360,700,1954,0,98177,47.7767,-122.365,2060,9688
9512500460,1220,340,1969,0,98052,47.6729,-122.148,1870,8671
7203601405,730,0,1934,0,98198,47.35,-122.322,1220,4382
6204200170,1640,1270,1985,0,98011,47.7352,-122.201,1970,7127
5027800190,1890,600,1976,0,98155,47.7397,-122.324,1470,7975
2206500430,1710,0,1955,0,98006,47.5756,-122.158,1480,10440
9477001410,1520,0,1967,0,98034,47.7347,-122.193,1550,8039
2324079073,2930,0,1990,0,98024,47.5481,-121.886,2450,218235
2817210420,1930,1230,1991,0,98070,47.3733,-122.422,2380,13623
1402200440,2910,0,1967,0,98058,47.44,-122.145,1980,18000
1545808370,1200,500,1980,0,98038,47.3601,-122.046,1700,8100
7335400500,810,0,1923,0,98002,47.3057,-122.216,1140,6695
1843130980,2000,0,2003,0,98042,47.3732,-122.129,2330,5390
9262800255,1520,374,1936,0,98001,47.3088,-122.273,1820,50529
8656800190,1040,1040,1970,0,98014,47.6724,-121.865,2080,84300
2113700235,1010,720,1943,0,98106,47.5304,-122.353,1080,4900
4235400255,720,0,1942,0,98199,47.6604,-122.401,1460,3300
8691360380,3560,0,2000,0,98075,47.6002,-121.98,3840,13624
2205500080,1210,0,1955,0,98006,47.5747,-122.145,1280,11100
4137000250,2130,0,1985,0,98092,47.262,-122.22,2100,8400
2310010050,1180,390,1990,0,98038,47.3568,-122.038,1570,7434
1370802115,2880,1070,1998,0,98199,47.6413,-122.405,3050,5281
6117900010,2690,760,1989,0,98166,47.4294,-122.343,3560,15046
2626069030,6220,1000,2000,0,98053,47.7097,-122.013,2680,7593
9407102360,1150,0,1979,0,98045,47.4434,-121.774,1520,9976
104510440,1150,350,1984,0,98023,47.3146,-122.351,1540,8649
7519000170,1300,0,1920,0,98117,47.6838,-122.362,1400,4017
2113700500,1170,120,1943,0,98106,47.5309,-122.354,1140,4000
1560930050,2510,0,1994,0,98038,47.4012,-122.025,3140,36450
9550204590,1820,500,1926,0,98105,47.6659,-122.327,1940,3825
4217402115,3910,1570,1936,0,98105,47.6515,-122.277,3510,15810
9412710440,1230,800,1977,0,98042,47.3942,-122.16,1810,8600
6043400006,2060,0,1949,0,98004,47.5983,-122.202,2060,16110
1024039049,1800,1120,1954,1983,98116,47.5799,-122.4,2480,7933
1250204835,2330,1000,1928,0,98144,47.5886,-122.287,2620,5310
6388920460,2110,0,1990,0,98056,47.5269,-122.171,2390,7499
1925059049,1175,0,1949,0,98004,47.6388,-122.218,2010,10800
7760400420,1590,0,1994,0,98042,47.3725,-122.073,1590,9253
6163901271,1070,0,1947,0,98155,47.7532,-122.318,1500,8775
5437200050,2240,480,1976,0,98003,47.338,-122.333,2960,9672
3885806565,2980,0,1998,0,98033,47.6819,-122.208,2870,6349
8651443190,1160,0,1977,0,98042,47.3643,-122.09,1470,5200
1722069145,3580,0,2004,0,98038,47.3901,-122.071,2510,27068
7883605985,1980,1040,1994,0,98108,47.5249,-122.319,1150,6000
4038700190,1410,970,1961,0,98008,47.6164,-122.115,2150,8560
8661000089,1300,970,1948,0,98022,47.2099,-122.001,1160,13545
2329800430,1660,0,1988,0,98042,47.3766,-122.115,1660,7000
6431500280,830,0,1921,0,98103,47.6914,-122.352,1110,5000
6204430250,1860,620,1979,0,98011,47.7393,-122.2,2470,12392
4365200630,1150,750,1923,0,98126,47.5227,-122.372,1140,7740
3630120050,1670,0,2005,0,98029,47.5539,-122.001,2330,3752
7844200050,1300,700,1986,0,98188,47.4291,-122.292,2000,9132
1240700006,2320,0,1992,0,98074,47.6106,-122.055,3100,59603
8563000470,1460,400,1966,0,98008,47.6228,-122.104,2040,8199
3221069091,2110,0,1977,0,98092,47.2674,-122.072,2390,125017
8645530010,1150,250,1979,0,98058,47.4655,-122.174,1820,7992
8645530010,1150,250,1979,0,98058,47.4655,-122.174,1820,7992
2141300420,1920,930,1976,0,98006,47.559,-122.146,3300,10809
9407101900,1370,0,1981,0,98045,47.4485,-121.776,1520,10000
1931300425,1280,890,1923,0,98103,47.6543,-122.347,1180,1224
9290800050,2570,0,1953,0,98166,47.4335,-122.338,2550,16100
9421500010,1310,660,1960,0,98125,47.7249,-122.298,1860,8021
3333500151,2980,0,1997,0,98118,47.5508,-122.268,1100,5150
3759500006,2300,0,1955,0,98033,47.6988,-122.202,1780,10843
4221270290,1990,0,2004,0,98075,47.5911,-122.018,2250,4815
1775801405,2390,0,2001,0,98072,47.7433,-122.094,1960,17113
3575302575,1430,730,1979,0,98074,47.6188,-122.064,1560,7500
2581300010,3300,0,1985,0,98040,47.5413,-122.216,2740,11358
8805900080,1040,800,1920,0,98112,47.6428,-122.302,1820,3750
8121200460,2030,0,1983,0,98052,47.7251,-122.11,1960,10282
2461900609,1400,0,2003,0,98136,47.5516,-122.382,1500,2036
3298600440,2320,0,1977,0,98092,47.2959,-122.166,2700,15680
643300010,1410,0,1959,0,98006,47.5683,-122.178,1800,9940
224069102,930,930,1983,0,98075,47.5898,-122.004,1980,11250
8856960050,1820,0,1994,0,98038,47.3862,-122.029,1680,6995
4024101478,1910,0,1993,0,98155,47.7615,-122.309,1630,10127
1839910470,1540,0,1971,0,98034,47.7222,-122.177,1270,7350
3668000670,1430,0,1988,0,98092,47.2757,-122.145,1870,8400
1274500420,1010,0,1968,0,98042,47.3627,-122.108,1150,10414
8151600470,940,0,1947,0,98146,47.5065,-122.364,1290,8384
56000095,1600,1000,1929,0,98116,47.5773,-122.406,2260,5492
3432500980,1220,840,1963,2013,98155,47.7435,-122.317,1500,8134
7940700050,1920,0,1986,0,98034,47.7144,-122.204,1380,5100
1025039292,2900,0,1986,0,98199,47.6696,-122.416,3390,20000
3438503140,1020,0,1947,1983,98106,47.5385,-122.355,1000,7168
7558750190,2150,0,1979,0,98052,47.6885,-122.113,2000,9520
3395040440,1660,0,2001,0,98108,47.5434,-122.293,1540,2890
4338800190,1230,0,1944,0,98166,47.4798,-122.344,1020,7648
8682290670,2170,0,2007,0,98053,47.7242,-122.032,2170,7083
5113260430,1280,0,1991,0,98038,47.3883,-122.05,1450,6783
387000190,1380,860,1974,0,98146,47.5011,-122.375,1540,7000
6844703135,1320,460,1953,0,98115,47.6944,-122.288,1880,5100
8899000190,1220,620,1968,0,98055,47.456,-122.209,1770,8075
3275760190,1740,0,1968,0,98008,47.6259,-122.111,1740,8120
3438500924,3040,0,2005,0,98106,47.548,-122.356,1650,6825
5104530430,2370,0,2006,0,98038,47.354,-121.999,2380,4606
5468770250,2100,0,2003,0,98042,47.3504,-122.141,2100,6192
4318200440,1090,380,2007,0,98136,47.5388,-122.387,1470,1668
1721800190,820,480,1945,0,98146,47.5088,-122.338,1250,6120
1250202285,2430,990,1939,0,98144,47.5873,-122.29,980,6300
2767602945,970,220,1940,0,98107,47.6726,-122.386,1460,4750
321049090,1740,340,1959,0,98001,47.3424,-122.289,1510,13068
4443801495,1340,840,1924,0,98117,47.6848,-122.389,1530,3880
3275750290,1460,0,1967,0,98008,47.6233,-122.108,1850,8148
2273600460,1150,380,1983,0,98033,47.6872,-122.185,1610,8549
8562720420,3640,1100,2006,0,98027,47.5375,-122.07,4042,8321
1330900250,1980,0,1980,0,98052,47.6478,-122.029,2460,35700
1099600250,1240,470,1976,0,98023,47.3036,-122.377,1600,6400
1445200190,890,270,2006,0,98155,47.7675,-122.315,1160,1008
1929300052,1530,670,2002,0,98109,47.6451,-122.35,2200,3300
7626200280,1030,140,1920,0,98136,47.5449,-122.388,1170,5850
7211402115,1120,0,1965,0,98146,47.5112,-122.359,1120,5000
324000280,1710,0,1926,0,98116,47.5714,-122.385,1910,4000
8091410080,1650,0,1986,0,98030,47.3514,-122.167,1810,8475
6616000010,1420,1420,1952,0,98118,47.5542,-122.265,2310,8750
1125069102,3310,0,1989,0,98053,47.6616,-121.999,2810,217800
6413600151,1320,540,1985,0,98125,47.7165,-122.319,1830,7220
2607720420,2250,0,1994,0,98045,47.4865,-121.802,2020,9834
1854900470,2890,0,2004,0,98074,47.6111,-122.009,2890,7197
8901000911,1060,1060,1947,0,98125,47.7083,-122.308,1840,11000
3709600190,2130,0,2009,0,98058,47.4324,-122.184,2130,4071
537000255,780,390,1937,0,98003,47.3263,-122.305,1780,9020
4036800170,1060,1060,1956,0,98008,47.6019,-122.13,1540,7420
5127100190,1280,0,1969,0,98059,47.4755,-122.145,1440,9870
